"","e9-set3","e9-set5","e9-set6","e10-set2","e10-set3","e10-set5","e10-set6"
"ENSMUSG00000108750",0,0,0,2,2,0,0
"ENSMUSG00000079501",8,2,5,11,8,8,6
"ENSMUSG00000107991",0,0,0,0,0,0,0
"ENSMUSG00000107534",5,2,1,1,0,0,0
"ENSMUSG00000033788",1910,2138,2375,2375,2406,2097,2005
"ENSMUSG00000107682",8,3,1,3,6,1,4
"ENSMUSG00000108142",1,5,0,1,0,0,3
"ENSMUSG00000087001",13,14,34,18,15,5,16
"ENSMUSG00000107538",0,0,0,0,0,0,0
"ENSMUSG00000107797",0,0,0,0,0,1,0
"ENSMUSG00000107926",0,0,0,0,0,0,0
"ENSMUSG00000063415",670,652,792,656,536,591,661
"ENSMUSG00000033769",835,1107,1051,1737,1515,1273,1240
"ENSMUSG00000098142",4,4,0,5,5,4,1
"ENSMUSG00000108012",0,0,0,0,0,0,0
"ENSMUSG00000107629",0,0,0,1,3,0,0
"ENSMUSG00000088849",0,2,0,0,0,0,0
"ENSMUSG00000081669",15,10,10,9,10,11,13
"ENSMUSG00000107409",0,0,0,0,0,0,0
"ENSMUSG00000107536",0,0,0,0,0,0,0
"ENSMUSG00000107925",0,0,0,0,0,0,0
"ENSMUSG00000072952",0,3,2,3,6,1,0
"ENSMUSG00000107769",0,0,0,0,0,0,0
"ENSMUSG00000033735",2931,2328,2269,3101,2639,3114,2878
"ENSMUSG00000072950",0,3,0,2,0,0,0
"ENSMUSG00000107922",1,3,0,1,0,0,0
"ENSMUSG00000089262",0,0,0,0,0,0,0
"ENSMUSG00000068303",5,9,9,7,15,10,6
"ENSMUSG00000033726",12,1,0,0,0,8,5
"ENSMUSG00000033720",199,184,165,200,215,218,190
"ENSMUSG00000051343",251,220,134,1904,1841,1173,1197
"ENSMUSG00000076012",0,0,0,0,0,0,0
"ENSMUSG00000068302",0,0,0,0,0,0,0
"ENSMUSG00000033706",2621,2741,2769,2826,2494,2398,2357
"ENSMUSG00000030008",666,526,496,696,656,652,737
"ENSMUSG00000030007",16561,14208,14604,17882,15834,15160,15588
"ENSMUSG00000047013",37,15,12,14,12,35,37
"ENSMUSG00000071341",5,1,1,0,0,3,4
"ENSMUSG00000107410",0,0,0,0,0,0,0
"ENSMUSG00000063810",480,903,852,1090,1132,869,831
"ENSMUSG00000107370",2,0,6,7,7,6,11
"ENSMUSG00000107278",30,29,29,61,50,32,63
"ENSMUSG00000089694",3,2,0,0,0,1,4
"ENSMUSG00000090256",0,4,3,2,2,1,5
"ENSMUSG00000051262",23,36,29,37,40,30,31
"ENSMUSG00000098691",1,0,0,0,0,0,0
"ENSMUSG00000090098",4,3,0,4,2,1,3
"ENSMUSG00000105002",0,0,1,0,0,0,0
"ENSMUSG00000079495",2,1,3,0,3,4,5
"ENSMUSG00000079494",3,0,0,0,0,0,0
"ENSMUSG00000030004",0,0,0,0,0,1,0
"ENSMUSG00000040078",937,747,729,1185,961,880,864
"ENSMUSG00000033634",0,0,0,0,0,0,0
"ENSMUSG00000106784",0,0,0,0,0,0,0
"ENSMUSG00000068299",97,94,56,130,106,100,115
"ENSMUSG00000057103",46,42,36,53,45,69,47
"ENSMUSG00000054226",917,787,815,1224,1112,970,1034
"ENSMUSG00000106965",0,2,2,3,2,0,4
"ENSMUSG00000089634",3,2,1,0,1,0,0
"ENSMUSG00000107203",4,1,4,1,1,2,3
"ENSMUSG00000030002",2981,2800,3002,4239,3895,3401,3558
"ENSMUSG00000107230",7,20,18,23,17,21,23
"ENSMUSG00000106791",3,1,1,0,2,0,3
"ENSMUSG00000030001",0,0,0,1,0,0,0
"ENSMUSG00000030000",750,772,786,2098,1929,1882,1605
"ENSMUSG00000107927",2,0,4,0,0,0,1
"ENSMUSG00000107842",0,1,4,1,1,2,2
"ENSMUSG00000107857",0,0,0,0,0,0,0
"ENSMUSG00000029999",251,250,211,401,411,290,315
"ENSMUSG00000107745",0,0,0,1,0,0,0
"ENSMUSG00000098175",2,0,0,2,0,0,0
"ENSMUSG00000072940",45,22,23,22,19,22,40
"ENSMUSG00000107819",0,0,0,0,0,0,0
"ENSMUSG00000057497",3300,2754,2865,3511,2990,2855,2950
"ENSMUSG00000057278",2192,1959,1736,2362,1823,2329,2141
"ENSMUSG00000107509",23,18,18,20,26,21,20
"ENSMUSG00000029998",1904,2034,1998,3702,3455,2764,2865
"ENSMUSG00000071337",4079,3611,3659,5787,5467,4202,4458
"ENSMUSG00000107539",0,1,2,3,1,2,3
"ENSMUSG00000046679",272,282,305,426,414,381,369
"ENSMUSG00000085589",14,10,7,13,15,5,8
"ENSMUSG00000101655",41,58,50,85,52,73,82
"ENSMUSG00000107876",1,1,1,0,3,0,2
"ENSMUSG00000101210",1,4,3,4,6,4,5
"ENSMUSG00000100174",0,0,2,1,1,2,4
"ENSMUSG00000107689",3,7,1,10,7,6,3
"ENSMUSG00000051695",14546,13719,13708,16304,14602,15898,14511
"ENSMUSG00000097048",265,260,289,271,322,272,289
"ENSMUSG00000093162",0,0,0,0,0,0,0
"ENSMUSG00000108059",0,0,2,0,0,0,1
"ENSMUSG00000033508",3,7,0,5,3,1,4
"ENSMUSG00000001156",427,296,383,748,654,518,572
"ENSMUSG00000108291",5,1,0,4,3,4,4
"ENSMUSG00000001158",2519,1578,1489,1569,1465,1909,1956
"ENSMUSG00000108197",1,2,1,0,3,3,1
"ENSMUSG00000001157",988,922,894,1144,1139,1132,1156
"ENSMUSG00000107961",1,5,4,3,2,3,2
"ENSMUSG00000029994",501,180,116,326,322,610,596
"ENSMUSG00000100164",254,195,150,271,208,236,219
"ENSMUSG00000057230",2543,3678,3635,5421,5293,4133,3837
"ENSMUSG00000108216",0,0,0,0,1,1,0
"ENSMUSG00000108152",0,3,0,0,0,0,0
"ENSMUSG00000107576",4,1,0,1,0,2,0
"ENSMUSG00000107688",0,2,4,0,6,2,0
"ENSMUSG00000029993",1754,1639,1485,2920,2509,2185,2067
"ENSMUSG00000029992",2796,3017,2896,5515,4892,3719,3884
"ENSMUSG00000090891",5,3,6,8,6,9,3
"ENSMUSG00000033420",211,245,227,695,669,481,541
"ENSMUSG00000108195",0,1,3,1,0,2,1
"ENSMUSG00000107436",0,0,0,0,1,0,0
"ENSMUSG00000107865",3,0,0,0,2,3,0
"ENSMUSG00000108006",0,0,0,0,0,0,0
"ENSMUSG00000107780",0,0,0,0,0,0,0
"ENSMUSG00000108143",3,1,1,5,3,1,2
"ENSMUSG00000030050",0,0,0,0,0,0,0
"ENSMUSG00000030049",0,0,0,0,0,0,0
"ENSMUSG00000030048",0,0,0,9,10,3,7
"ENSMUSG00000030046",2923,3489,3275,6610,6703,4134,4273
"ENSMUSG00000030047",125,74,58,92,68,135,178
"ENSMUSG00000108184",1,0,2,1,1,4,2
"ENSMUSG00000049409",144,170,169,287,281,270,230
"ENSMUSG00000108118",0,0,0,3,0,0,0
"ENSMUSG00000030051",575,503,531,732,641,604,558
"ENSMUSG00000107593",1,1,1,2,1,1,1
"ENSMUSG00000071332",4,4,2,10,2,0,4
"ENSMUSG00000089997",1,0,0,0,1,0,0
"ENSMUSG00000108079",2,0,2,0,0,2,0
"ENSMUSG00000068263",23,13,13,7,8,12,5
"ENSMUSG00000068262",17,15,12,17,10,7,16
"ENSMUSG00000107849",2,4,6,10,10,18,10
"ENSMUSG00000030054",14,19,14,64,49,62,97
"ENSMUSG00000030055",27,47,58,67,78,88,61
"ENSMUSG00000107928",10,4,10,11,10,2,18
"ENSMUSG00000108064",7,14,10,29,23,20,16
"ENSMUSG00000108120",3,4,5,6,7,1,8
"ENSMUSG00000030056",1189,1034,940,1366,1179,1185,1209
"ENSMUSG00000108042",11,7,22,12,18,9,17
"ENSMUSG00000030057",19124,16254,15493,22857,19608,17369,18044
"ENSMUSG00000107798",0,0,0,2,0,1,1
"ENSMUSG00000030058",6756,6743,6760,9242,8876,7617,8042
"ENSMUSG00000097763",5,8,10,4,6,3,5
"ENSMUSG00000030060",663,524,498,778,684,647,726
"ENSMUSG00000068689",0,0,0,0,0,0,1
"ENSMUSG00000044927",1035,849,859,624,525,1325,953
"ENSMUSG00000084950",50,58,45,47,72,50,45
"ENSMUSG00000106591",3,6,2,7,7,9,3
"ENSMUSG00000108049",36,58,50,73,67,37,30
"ENSMUSG00000108227",0,1,2,0,0,3,1
"ENSMUSG00000079477",8470,7665,7456,11460,10890,9479,9605
"ENSMUSG00000108268",2,1,3,4,1,1,1
"ENSMUSG00000030062",7105,6728,7045,8913,8350,7747,7587
"ENSMUSG00000099095",0,0,0,0,0,0,0
"ENSMUSG00000108010",34,22,30,29,40,29,18
"ENSMUSG00000015053",726,680,780,1037,1008,887,733
"ENSMUSG00000107776",0,0,0,0,0,0,0
"ENSMUSG00000048206",0,0,0,0,0,0,0
"ENSMUSG00000047046",0,0,0,0,0,0,0
"ENSMUSG00000033216",712,676,737,861,819,849,695
"ENSMUSG00000107472",0,0,0,0,1,0,0
"ENSMUSG00000084582",0,0,0,0,0,0,0
"ENSMUSG00000107561",0,6,13,5,4,3,8
"ENSMUSG00000030079",3247,2883,2808,3494,3150,3086,3118
"ENSMUSG00000030082",6277,5840,5865,9022,8785,7023,7568
"ENSMUSG00000107659",0,0,0,0,0,0,0
"ENSMUSG00000107698",5,8,7,7,2,9,8
"ENSMUSG00000033182",220,198,180,297,267,233,258
"ENSMUSG00000097730",0,1,0,0,1,2,1
"ENSMUSG00000033174",338,184,158,267,223,253,292
"ENSMUSG00000107624",0,0,0,0,0,0,2
"ENSMUSG00000107835",0,0,0,0,0,0,0
"ENSMUSG00000107719",0,0,0,2,0,0,0
"ENSMUSG00000107966",0,0,0,0,0,0,0
"ENSMUSG00000030083",641,608,622,808,747,724,677
"ENSMUSG00000033152",477,339,337,609,537,610,562
"ENSMUSG00000085828",21,29,32,36,47,41,48
"ENSMUSG00000107432",34,28,18,38,40,35,36
"ENSMUSG00000002870",7682,8518,8531,12056,11312,9973,8970
"ENSMUSG00000002871",641,640,631,816,747,758,720
"ENSMUSG00000107676",0,0,0,0,0,0,0
"ENSMUSG00000055403",0,0,1,0,1,0,0
"ENSMUSG00000090254",0,0,0,0,0,0,0
"ENSMUSG00000090013",0,0,0,0,0,0,0
"ENSMUSG00000108221",0,0,0,1,0,0,0
"ENSMUSG00000060416",0,0,0,0,0,0,0
"ENSMUSG00000107732",0,0,0,0,0,0,0
"ENSMUSG00000107622",3,3,0,0,1,4,5
"ENSMUSG00000097816",18,28,22,42,55,33,26
"ENSMUSG00000030084",1956,2686,2402,4191,3901,3347,3025
"ENSMUSG00000107570",0,3,3,4,1,5,2
"ENSMUSG00000030086",491,395,367,610,554,512,507
"ENSMUSG00000107680",0,0,0,0,0,0,0
"ENSMUSG00000000811",420,320,302,574,534,454,437
"ENSMUSG00000100128",0,0,0,0,0,0,0
"ENSMUSG00000096051",0,0,0,2,0,0,0
"ENSMUSG00000094586",0,0,0,0,0,0,0
"ENSMUSG00000092311",0,0,1,0,0,0,0
"ENSMUSG00000092237",0,0,0,0,0,0,0
"ENSMUSG00000068232",0,0,0,0,0,0,0
"ENSMUSG00000068231",0,0,0,0,0,0,0
"ENSMUSG00000068234",0,0,0,0,0,0,0
"ENSMUSG00000092228",0,0,0,0,0,0,0
"ENSMUSG00000044248",0,0,0,0,0,0,0
"ENSMUSG00000061653",0,0,0,0,0,0,0
"ENSMUSG00000092303",0,0,0,0,0,0,0
"ENSMUSG00000060724",0,0,0,0,0,0,0
"ENSMUSG00000057592",0,0,0,0,0,0,0
"ENSMUSG00000092450",0,0,0,0,0,0,0
"ENSMUSG00000092588",0,0,0,0,0,0,0
"ENSMUSG00000095932",0,0,0,0,0,0,0
"ENSMUSG00000094553",0,0,0,0,0,0,0
"ENSMUSG00000062818",0,0,2,2,0,0,0
"ENSMUSG00000092247",0,2,4,6,2,5,0
"ENSMUSG00000061843",0,0,1,1,1,1,0
"ENSMUSG00000060816",0,0,0,0,0,0,0
"ENSMUSG00000062546",0,0,0,0,0,0,0
"ENSMUSG00000057697",0,0,1,2,0,0,2
"ENSMUSG00000092552",0,0,0,0,0,0,0
"ENSMUSG00000099754",0,0,0,0,0,0,0
"ENSMUSG00000047203",0,0,0,0,0,0,0
"ENSMUSG00000108119",0,0,0,0,0,0,0
"ENSMUSG00000049694",0,0,0,0,0,0,0
"ENSMUSG00000056643",2,3,0,0,0,2,0
"ENSMUSG00000034456",0,0,0,1,2,2,1
"ENSMUSG00000034430",624,590,561,798,767,773,705
"ENSMUSG00000108181",40,18,22,39,37,20,39
"ENSMUSG00000048794",10,10,11,9,3,4,12
"ENSMUSG00000107605",4,2,4,0,5,0,2
"ENSMUSG00000030087",191,200,225,190,205,193,187
"ENSMUSG00000107451",11,3,2,7,5,5,6
"ENSMUSG00000108111",0,2,0,0,0,0,0
"ENSMUSG00000030088",61,26,27,53,49,50,52
"ENSMUSG00000108271",0,0,0,0,0,0,0
"ENSMUSG00000089781",0,0,0,1,0,0,1
"ENSMUSG00000030089",136,112,79,240,294,255,177
"ENSMUSG00000034312",3040,4368,4258,5657,5719,4592,4471
"ENSMUSG00000093052",0,0,1,0,0,0,2
"ENSMUSG00000107999",0,0,0,1,6,1,0
"ENSMUSG00000107795",0,0,0,0,0,0,0
"ENSMUSG00000058700",0,2,0,1,1,0,0
"ENSMUSG00000088379",0,0,0,0,1,0,0
"ENSMUSG00000099662",10,4,12,6,4,4,10
"ENSMUSG00000030091",603,818,631,1280,1342,1297,1012
"ENSMUSG00000107882",0,0,0,0,0,0,0
"ENSMUSG00000034245",426,366,324,741,679,699,580
"ENSMUSG00000085624",0,0,0,4,0,0,2
"ENSMUSG00000108158",0,0,0,0,0,0,0
"ENSMUSG00000107397",0,0,0,0,1,0,3
"ENSMUSG00000064080",1093,1173,460,6400,7046,4671,4794
"ENSMUSG00000030093",6,1,0,11,7,11,6
"ENSMUSG00000108804",0,0,0,0,0,0,0
"ENSMUSG00000108595",0,0,0,0,0,0,0
"ENSMUSG00000098240",6,4,4,3,10,2,4
"ENSMUSG00000097693",0,0,1,3,0,1,0
"ENSMUSG00000100680",67,49,52,53,40,62,54
"ENSMUSG00000108810",0,0,0,0,0,0,0
"ENSMUSG00000034203",2276,1808,1779,2171,1944,1822,1916
"ENSMUSG00000030095",1076,973,899,1806,1751,1430,1347
"ENSMUSG00000030094",437,512,558,755,753,576,576
"ENSMUSG00000034192",1825,1602,1535,2047,1605,1694,1580
"ENSMUSG00000108584",4,3,2,4,3,1,1
"ENSMUSG00000108335",0,0,0,0,0,0,0
"ENSMUSG00000108308",0,0,0,0,0,0,0
"ENSMUSG00000108751",0,0,0,0,0,0,1
"ENSMUSG00000030096",3864,4357,4990,5238,5012,4502,4322
"ENSMUSG00000108784",0,1,0,3,0,2,0
"ENSMUSG00000108526",0,1,1,1,1,0,0
"ENSMUSG00000108574",0,0,4,1,1,0,1
"ENSMUSG00000030098",705,1024,1093,1233,1325,1050,917
"ENSMUSG00000108310",4,2,6,6,5,1,15
"ENSMUSG00000034083",1178,869,834,1318,1196,1077,1099
"ENSMUSG00000034063",30,19,38,38,26,28,25
"ENSMUSG00000108625",0,0,0,0,0,0,0
"ENSMUSG00000034037",958,1174,1145,2010,1802,1495,1368
"ENSMUSG00000107794",1,1,3,1,0,2,0
"ENSMUSG00000087317",2,9,3,3,0,1,0
"ENSMUSG00000005893",657,1086,1050,2019,1805,1552,1386
"ENSMUSG00000108199",15,4,5,13,8,8,5
"ENSMUSG00000014551",1562,1196,1085,1583,1334,1453,1546
"ENSMUSG00000014550",1198,1310,1180,1957,1745,1428,1380
"ENSMUSG00000005892",9,14,15,17,8,12,6
"ENSMUSG00000108140",0,0,0,0,0,0,0
"ENSMUSG00000108279",0,0,0,0,0,0,0
"ENSMUSG00000030020",422,618,603,1507,1407,894,919
"ENSMUSG00000098130",0,0,0,0,0,0,0
"ENSMUSG00000030022",1999,2983,2922,4692,4418,2997,3126
"ENSMUSG00000048636",16,14,8,39,42,27,29
"ENSMUSG00000079462",16,31,34,54,56,38,34
"ENSMUSG00000097462",10,18,28,40,53,26,21
"ENSMUSG00000108286",0,0,0,0,0,2,0
"ENSMUSG00000097996",1,0,0,0,0,0,0
"ENSMUSG00000108256",8,1,0,3,5,3,8
"ENSMUSG00000107655",16,11,15,32,28,27,31
"ENSMUSG00000077180",0,0,0,0,0,0,0
"ENSMUSG00000107848",0,0,0,0,0,0,0
"ENSMUSG00000088630",0,0,0,0,0,0,0
"ENSMUSG00000107739",0,0,0,0,0,0,0
"ENSMUSG00000045095",2796,3325,3270,4055,3870,3438,3303
"ENSMUSG00000088627",0,0,0,0,0,0,0
"ENSMUSG00000089069",0,0,0,0,0,0,0
"ENSMUSG00000107545",0,0,0,0,0,0,0
"ENSMUSG00000107435",0,0,0,1,0,0,0
"ENSMUSG00000107616",0,0,0,0,0,1,0
"ENSMUSG00000107781",0,0,0,0,0,0,0
"ENSMUSG00000045100",646,481,419,711,617,618,585
"ENSMUSG00000030029",1112,1134,1015,2283,2137,1890,1711
"ENSMUSG00000098531",0,0,0,0,0,0,0
"ENSMUSG00000107716",0,0,0,0,0,0,0
"ENSMUSG00000097943",0,0,0,0,0,0,0
"ENSMUSG00000092767",0,0,0,0,0,0,0
"ENSMUSG00000107940",0,0,0,0,0,0,0
"ENSMUSG00000108187",0,0,0,0,0,0,0
"ENSMUSG00000093999",0,0,0,0,0,0,0
"ENSMUSG00000085413",0,0,0,0,0,0,0
"ENSMUSG00000030031",423,374,461,458,344,376,398
"ENSMUSG00000107934",0,0,0,0,0,0,0
"ENSMUSG00000107900",0,0,0,0,0,0,0
"ENSMUSG00000068180",0,0,0,0,0,0,0
"ENSMUSG00000068181",0,0,0,0,0,0,0
"ENSMUSG00000061838",3736,3228,2892,6259,5536,4664,4934
"ENSMUSG00000107856",0,0,0,0,0,0,0
"ENSMUSG00000107747",4,9,7,9,10,5,5
"ENSMUSG00000059187",7,0,0,2,2,1,12
"ENSMUSG00000072878",0,0,0,0,0,0,0
"ENSMUSG00000065239",0,0,0,0,0,0,0
"ENSMUSG00000077598",0,0,0,0,0,0,0
"ENSMUSG00000046500",3,3,3,1,1,2,0
"ENSMUSG00000035245",755,731,820,1398,1283,1068,1079
"ENSMUSG00000107502",5,1,5,8,11,4,2
"ENSMUSG00000030059",1599,1422,1541,2632,2253,1859,1862
"ENSMUSG00000065728",6,2,7,5,5,3,4
"ENSMUSG00000030061",5617,4228,4374,7401,6442,5415,5678
"ENSMUSG00000035199",3598,2708,2642,3796,3366,3556,3560
"ENSMUSG00000044086",1321,1242,1280,1910,1709,1212,1175
"ENSMUSG00000030064",3416,4082,4052,4591,4427,3552,3767
"ENSMUSG00000108185",0,2,0,0,0,0,0
"ENSMUSG00000064724",0,0,0,0,0,0,0
"ENSMUSG00000065017",0,1,1,0,0,0,4
"ENSMUSG00000108093",0,0,0,0,0,1,0
"ENSMUSG00000094510",0,0,0,0,0,0,0
"ENSMUSG00000089464",0,0,0,0,0,0,0
"ENSMUSG00000035158",1563,1452,1437,2549,2339,1870,1827
"ENSMUSG00000083086",0,0,0,0,1,0,0
"ENSMUSG00000107902",0,0,0,0,0,0,0
"ENSMUSG00000090667",0,0,0,0,0,0,0
"ENSMUSG00000107614",0,1,0,0,0,0,0
"ENSMUSG00000107929",0,0,0,0,0,0,0
"ENSMUSG00000107938",0,0,0,0,0,0,0
"ENSMUSG00000107514",0,0,0,0,0,0,0
"ENSMUSG00000030067",2535,2194,2162,3296,2906,3002,3224
"ENSMUSG00000105902",1,0,0,0,0,0,0
"ENSMUSG00000030068",29,57,37,67,61,64,51
"ENSMUSG00000093559",0,0,0,1,0,1,0
"ENSMUSG00000088699",2,1,1,1,5,1,0
"ENSMUSG00000084547",0,0,0,0,0,0,0
"ENSMUSG00000093661",282,206,190,325,314,320,298
"ENSMUSG00000107583",0,0,0,1,1,0,0
"ENSMUSG00000072875",225,129,140,166,153,214,203
"ENSMUSG00000030069",1,0,0,1,1,1,1
"ENSMUSG00000097548",0,0,0,0,0,0,0
"ENSMUSG00000108082",0,0,0,0,0,0,0
"ENSMUSG00000107713",2,0,2,0,0,0,0
"ENSMUSG00000084319",844,357,362,722,609,717,804
"ENSMUSG00000107204",0,0,0,0,0,0,0
"ENSMUSG00000087946",0,0,0,0,0,0,0
"ENSMUSG00000107528",0,0,0,0,0,0,1
"ENSMUSG00000108151",0,0,0,0,1,0,0
"ENSMUSG00000107558",0,0,0,0,1,0,0
"ENSMUSG00000072872",1215,1479,1563,2747,2372,1805,1848
"ENSMUSG00000108269",0,1,4,3,0,1,0
"ENSMUSG00000107461",0,1,0,0,0,4,3
"ENSMUSG00000107690",2,0,0,0,0,0,0
"ENSMUSG00000087929",0,1,1,0,0,0,0
"ENSMUSG00000107663",0,0,3,0,1,1,0
"ENSMUSG00000101553",0,0,0,0,0,0,0
"ENSMUSG00000035378",573,481,493,672,616,489,561
"ENSMUSG00000079224",7,8,17,15,8,15,11
"ENSMUSG00000108019",0,0,0,0,0,0,0
"ENSMUSG00000108122",20,12,8,12,6,9,13
"ENSMUSG00000030074",45,64,50,148,124,95,134
"ENSMUSG00000084157",0,0,0,0,0,0,0
"ENSMUSG00000107989",0,0,0,0,1,0,0
"ENSMUSG00000052144",3488,3064,3177,4655,4279,3702,3937
"ENSMUSG00000108074",0,0,0,0,0,0,0
"ENSMUSG00000108056",0,0,4,0,0,0,0
"ENSMUSG00000107887",0,0,0,0,0,0,0
"ENSMUSG00000107427",0,0,0,1,0,0,2
"ENSMUSG00000107954",0,0,3,2,3,2,1
"ENSMUSG00000107806",0,0,0,0,0,0,0
"ENSMUSG00000035357",1086,1305,1092,2091,2158,1666,1596
"ENSMUSG00000097834",0,0,1,0,0,2,0
"ENSMUSG00000108076",0,1,0,0,1,0,0
"ENSMUSG00000108067",0,0,0,1,0,0,0
"ENSMUSG00000107448",0,1,0,0,1,0,0
"ENSMUSG00000107720",0,1,0,0,0,0,0
"ENSMUSG00000108274",0,0,0,0,2,0,1
"ENSMUSG00000107696",2,1,0,2,1,4,0
"ENSMUSG00000107738",0,0,0,0,0,0,0
"ENSMUSG00000052236",0,0,0,0,0,0,0
"ENSMUSG00000107579",0,0,0,0,0,0,0
"ENSMUSG00000107421",0,0,0,0,0,0,0
"ENSMUSG00000108177",0,0,0,0,0,0,0
"ENSMUSG00000030075",26,11,4,20,13,16,14
"ENSMUSG00000108092",0,0,0,0,0,0,0
"ENSMUSG00000107563",0,0,0,0,0,0,0
"ENSMUSG00000107533",0,0,0,0,0,0,0
"ENSMUSG00000098533",0,0,0,0,0,0,0
"ENSMUSG00000089288",0,0,0,0,0,0,0
"ENSMUSG00000108294",0,1,0,0,0,1,0
"ENSMUSG00000107445",0,0,0,0,0,0,0
"ENSMUSG00000108296",1,0,0,0,0,0,0
"ENSMUSG00000030077",99,1,0,4,2,67,119
"ENSMUSG00000107804",0,0,0,0,0,0,0
"ENSMUSG00000107919",0,0,0,0,0,0,0
"ENSMUSG00000107595",0,0,0,0,0,1,0
"ENSMUSG00000088265",0,0,0,0,0,0,0
"ENSMUSG00000107511",0,0,0,0,0,0,0
"ENSMUSG00000107823",0,0,0,0,0,0,0
"ENSMUSG00000089091",0,0,0,0,0,0,0
"ENSMUSG00000108172",0,0,0,0,0,0,0
"ENSMUSG00000107074",0,0,0,0,0,0,0
"ENSMUSG00000030092",3,0,0,3,3,7,15
"ENSMUSG00000107836",0,0,0,0,0,1,0
"ENSMUSG00000089587",0,0,0,0,0,0,0
"ENSMUSG00000094357",0,0,0,0,0,0,0
"ENSMUSG00000108237",1,0,0,0,0,0,1
"ENSMUSG00000108270",0,0,0,0,0,0,0
"ENSMUSG00000085067",2,0,0,0,0,0,1
"ENSMUSG00000064293",7,2,3,14,19,24,18
"ENSMUSG00000005364",0,0,0,0,1,1,0
"ENSMUSG00000013736",2442,1784,1656,2852,2461,1940,2034
"ENSMUSG00000005362",756,891,875,1472,1284,944,1044
"ENSMUSG00000094963",0,0,0,0,0,0,0
"ENSMUSG00000107981",0,0,0,0,0,0,0
"ENSMUSG00000107714",0,0,0,0,0,0,0
"ENSMUSG00000107697",0,0,0,0,0,0,0
"ENSMUSG00000098494",0,0,0,0,0,0,0
"ENSMUSG00000107674",0,0,0,0,0,0,0
"ENSMUSG00000034648",23,13,5,33,15,21,24
"ENSMUSG00000107496",0,0,0,0,0,0,0
"ENSMUSG00000107475",0,0,0,0,0,0,0
"ENSMUSG00000108009",0,0,0,0,0,0,0
"ENSMUSG00000034639",219,160,162,217,209,157,196
"ENSMUSG00000030101",782,653,641,1085,1027,1015,1241
"ENSMUSG00000091845",15,8,6,20,15,21,22
"ENSMUSG00000030102",2774,3492,4021,4744,4672,3518,3632
"ENSMUSG00000098674",0,2,0,1,0,0,0
"ENSMUSG00000108219",0,0,5,3,1,1,1
"ENSMUSG00000105697",0,0,0,0,0,0,0
"ENSMUSG00000107458",0,5,5,1,0,1,0
"ENSMUSG00000043024",26,11,12,33,29,13,22
"ENSMUSG00000087341",1,4,1,5,1,4,3
"ENSMUSG00000102192",0,0,0,0,0,0,0
"ENSMUSG00000090576",53,56,54,101,95,66,57
"ENSMUSG00000030103",538,477,507,741,682,631,699
"ENSMUSG00000030105",3513,3050,3209,4979,4429,3705,3777
"ENSMUSG00000030104",1534,1355,1222,1931,1715,1540,1564
"ENSMUSG00000107751",4,2,3,5,4,5,0
"ENSMUSG00000107501",2,1,0,3,1,1,2
"ENSMUSG00000107641",0,0,0,0,0,0,0
"ENSMUSG00000107404",0,0,0,0,0,0,0
"ENSMUSG00000107551",0,0,0,0,0,0,0
"ENSMUSG00000108272",0,0,0,0,0,0,0
"ENSMUSG00000107930",0,0,0,0,0,0,0
"ENSMUSG00000108247",0,0,0,0,0,0,0
"ENSMUSG00000092448",0,0,0,1,0,0,1
"ENSMUSG00000056755",18,0,1,7,4,13,19
"ENSMUSG00000092603",0,0,0,0,0,0,0
"ENSMUSG00000089084",0,0,0,0,0,0,0
"ENSMUSG00000089490",0,0,0,0,0,0,0
"ENSMUSG00000088572",0,0,0,0,0,0,0
"ENSMUSG00000107893",0,0,0,0,0,0,0
"ENSMUSG00000100219",0,0,0,0,0,0,0
"ENSMUSG00000057604",197,147,169,435,444,382,326
"ENSMUSG00000044574",0,0,1,2,2,0,0
"ENSMUSG00000107559",0,0,0,0,1,0,0
"ENSMUSG00000034387",0,1,4,0,0,0,3
"ENSMUSG00000107541",0,0,0,0,0,0,0
"ENSMUSG00000062694",318,283,144,1074,859,806,788
"ENSMUSG00000049112",0,3,3,7,7,2,4
"ENSMUSG00000099205",0,0,0,0,0,0,0
"ENSMUSG00000083443",6,3,11,7,17,9,4
"ENSMUSG00000094026",0,0,0,0,0,0,0
"ENSMUSG00000029633",6,3,8,15,8,6,7
"ENSMUSG00000030254",853,937,832,1541,1266,1069,997
"ENSMUSG00000097579",5,3,1,2,0,2,2
"ENSMUSG00000030257",206,88,93,154,155,196,236
"ENSMUSG00000108103",0,0,0,3,1,0,0
"ENSMUSG00000094189",0,0,0,3,1,2,0
"ENSMUSG00000108188",0,0,0,0,1,0,0
"ENSMUSG00000108215",1,0,0,1,0,1,0
"ENSMUSG00000065309",0,0,0,0,0,0,0
"ENSMUSG00000107455",0,1,1,4,3,0,0
"ENSMUSG00000030264",1719,1327,1361,1852,1723,1442,1669
"ENSMUSG00000077431",0,0,0,0,0,0,0
"ENSMUSG00000086429",603,317,341,590,531,406,496
"ENSMUSG00000034269",5993,7148,7334,9667,9159,7663,7653
"ENSMUSG00000042873",71,12,5,10,12,37,51
"ENSMUSG00000030269",1126,1120,1092,1292,1215,1077,1144
"ENSMUSG00000090194",15,2,12,11,23,12,7
"ENSMUSG00000030270",18,4,2,0,2,14,8
